, where, what, value
0, driver, kernel_time, 0.004671419000
1, driver, total_time, 0.052249567000
2, driver, kernel_time 0, 0.004671419000
3, GPU1.CommandProcessor, kernel_time, 0.004670830000
4, GPU1.CommandProcessor, kernel_time 0, 0.004671419000
5, GPU1.CommandProcessor, kernel_time (force stop) 0, 0.008643332000
6, GPU1.CommandProcessor, kernel_time (force stop) 1, 0.003879876000
7, GPU1.chiplet_00.SA_00.CU_00, inst_count, 7818563.000000000000
8, GPU1.chiplet_00.SA_00.CU_01, inst_count, 7792954.000000000000
9, GPU1.chiplet_00.SA_00.CU_02, inst_count, 7809548.000000000000
10, GPU1.chiplet_00.SA_00.CU_03, inst_count, 7819490.000000000000
11, GPU1.chiplet_00.SA_01.CU_00, inst_count, 7807380.000000000000
12, GPU1.chiplet_00.SA_01.CU_01, inst_count, 7820693.000000000000
13, GPU1.chiplet_00.SA_01.CU_02, inst_count, 7815093.000000000000
14, GPU1.chiplet_00.SA_01.CU_03, inst_count, 7807501.000000000000
15, GPU1.chiplet_00.SA_02.CU_00, inst_count, 7780563.000000000000
16, GPU1.chiplet_00.SA_02.CU_01, inst_count, 7816901.000000000000
17, GPU1.chiplet_00.SA_02.CU_02, inst_count, 7812653.000000000000
18, GPU1.chiplet_00.SA_02.CU_03, inst_count, 7809950.000000000000
19, GPU1.chiplet_00.SA_03.CU_00, inst_count, 7796184.000000000000
20, GPU1.chiplet_00.SA_03.CU_01, inst_count, 7819290.000000000000
21, GPU1.chiplet_00.SA_03.CU_02, inst_count, 7819430.000000000000
22, GPU1.chiplet_00.SA_03.CU_03, inst_count, 7820982.000000000000
23, GPU1.chiplet_00.SA_04.CU_00, inst_count, 7811127.000000000000
24, GPU1.chiplet_00.SA_04.CU_01, inst_count, 7819351.000000000000
25, GPU1.chiplet_00.SA_04.CU_02, inst_count, 7818550.000000000000
26, GPU1.chiplet_00.SA_04.CU_03, inst_count, 7819151.000000000000
27, GPU1.chiplet_00.SA_05.CU_00, inst_count, 7816160.000000000000
28, GPU1.chiplet_00.SA_05.CU_01, inst_count, 7813981.000000000000
29, GPU1.chiplet_00.SA_05.CU_02, inst_count, 7818676.000000000000
30, GPU1.chiplet_00.SA_05.CU_03, inst_count, 7817095.000000000000
31, GPU1.chiplet_00.SA_06.CU_00, inst_count, 7813679.000000000000
32, GPU1.chiplet_00.SA_06.CU_01, inst_count, 7819662.000000000000
33, GPU1.chiplet_00.SA_06.CU_02, inst_count, 7809680.000000000000
34, GPU1.chiplet_00.SA_06.CU_03, inst_count, 7818499.000000000000
35, GPU1.chiplet_00.SA_07.CU_00, inst_count, 7802784.000000000000
